fecha,tipo,departamento,dosis
2021-08-25,segunda,Beni,58691
2021-08-25,segunda,Chuquisaca,120397
2021-08-25,segunda,Cochabamba,364221
2021-08-25,segunda,La Paz,443325
2021-08-25,segunda,Oruro,104691
2021-08-25,segunda,Pando,27002
2021-08-25,segunda,Potosi,79028
2021-08-25,segunda,Santa Cruz,531886
2021-08-25,segunda,Tarija,148309
2021-08-25,única,Beni,1498
2021-08-25,única,Chuquisaca,21374
2021-08-25,única,Cochabamba,115936
2021-08-25,única,La Paz,138149
2021-08-25,única,Oruro,19020
2021-08-25,única,Pando,0
2021-08-25,única,Potosi,26677
2021-08-25,única,Santa Cruz,256963
2021-08-25,única,Tarija,23333
2021-08-26,primera,Beni,118636
2021-08-26,primera,Chuquisaca,184609
2021-08-26,primera,Cochabamba,570579
2021-08-26,primera,La Paz,731838
2021-08-26,primera,Oruro,160137
2021-08-26,primera,Pando,43519
2021-08-26,primera,Potosi,146444
2021-08-26,primera,Santa Cruz,977697
2021-08-26,primera,Tarija,218374
2021-08-26,segunda,Beni,60327
2021-08-26,segunda,Chuquisaca,121959
2021-08-26,segunda,Cochabamba,368590
2021-08-26,segunda,La Paz,451863
2021-08-26,segunda,Oruro,106157
2021-08-26,segunda,Pando,27566
2021-08-26,segunda,Potosi,82877
2021-08-26,segunda,Santa Cruz,535728
2021-08-26,segunda,Tarija,150386
2021-08-26,única,Beni,1639
2021-08-26,única,Chuquisaca,23019
2021-08-26,única,Cochabamba,118318
2021-08-26,única,La Paz,140839
2021-08-26,única,Oruro,19351
2021-08-26,única,Pando,0
2021-08-26,única,Potosi,27022
2021-08-26,única,Santa Cruz,262904
2021-08-26,única,Tarija,24399
2021-08-27,primera,Beni,119397
2021-08-27,primera,Chuquisaca,185239
2021-08-27,primera,Cochabamba,574389
2021-08-27,primera,La Paz,736367
2021-08-27,primera,Oruro,161156
2021-08-27,primera,Pando,43629
2021-08-27,primera,Potosi,147268
2021-08-27,primera,Santa Cruz,985890
2021-08-27,primera,Tarija,219286
2021-08-27,segunda,Beni,61703
2021-08-27,segunda,Chuquisaca,124693
2021-08-27,segunda,Cochabamba,368808
2021-08-27,segunda,La Paz,462658
2021-08-27,segunda,Oruro,107697
2021-08-27,segunda,Pando,28111
2021-08-27,segunda,Potosi,102343
2021-08-27,segunda,Santa Cruz,536430
2021-08-27,segunda,Tarija,154725
2021-08-27,única,Beni,1816
2021-08-27,única,Chuquisaca,25183
2021-08-27,única,Cochabamba,120186
2021-08-27,única,La Paz,147490
2021-08-27,única,Oruro,21715
2021-08-27,única,Pando,0
2021-08-27,única,Potosi,42117
2021-08-27,única,Santa Cruz,268637
2021-08-27,única,Tarija,26037
2021-08-28,primera,Beni,119461
2021-08-28,primera,Chuquisaca,185545
2021-08-28,primera,Cochabamba,577888
2021-08-28,primera,La Paz,740993
2021-08-28,primera,Oruro,161347
2021-08-28,primera,Pando,43648
2021-08-28,primera,Potosi,147885
2021-08-28,primera,Santa Cruz,989360
2021-08-28,primera,Tarija,219370
2021-08-28,segunda,Beni,61882
2021-08-28,segunda,Chuquisaca,125367
2021-08-28,segunda,Cochabamba,370347
2021-08-28,segunda,La Paz,464051
2021-08-28,segunda,Oruro,107872
2021-08-28,segunda,Pando,28123
2021-08-28,segunda,Potosi,103557
2021-08-28,segunda,Santa Cruz,538176
2021-08-28,segunda,Tarija,154872
2021-08-28,única,Beni,1851
2021-08-28,única,Chuquisaca,26229
2021-08-28,única,Cochabamba,124117
2021-08-28,única,La Paz,150254
2021-08-28,única,Oruro,22916
2021-08-28,única,Pando,0
2021-08-28,única,Potosi,43595
2021-08-28,única,Santa Cruz,277858
2021-08-28,única,Tarija,26124
2021-08-29,primera,Beni,119524
2021-08-29,primera,Chuquisaca,185765
2021-08-29,primera,Cochabamba,581486
2021-08-29,primera,La Paz,745557
2021-08-29,primera,Oruro,161376
2021-08-29,primera,Pando,43654
2021-08-29,primera,Potosi,148440
2021-08-29,primera,Santa Cruz,993534
2021-08-29,primera,Tarija,219399
2021-08-29,segunda,Beni,62002
2021-08-29,segunda,Chuquisaca,125821
2021-08-29,segunda,Cochabamba,371924
2021-08-29,segunda,La Paz,465643
2021-08-29,segunda,Oruro,107950
2021-08-29,segunda,Pando,28129
2021-08-29,segunda,Potosi,103921
2021-08-29,segunda,Santa Cruz,539856
2021-08-29,segunda,Tarija,154935
2021-08-29,única,Beni,1852
2021-08-29,única,Chuquisaca,27076
2021-08-29,única,Cochabamba,128173
2021-08-29,única,La Paz,152740
2021-08-29,única,Oruro,24148
2021-08-29,única,Pando,0
2021-08-29,única,Potosi,44937
2021-08-29,única,Santa Cruz,286765
2021-08-29,única,Tarija,26187
2021-08-30,primera,Beni,123276
2021-08-30,primera,Chuquisaca,193399
2021-08-30,primera,Cochabamba,583054
2021-08-30,primera,La Paz,749780
2021-08-30,primera,Oruro,161888
2021-08-30,primera,Pando,44335
2021-08-30,primera,Potosi,159697
2021-08-30,primera,Santa Cruz,994976
2021-08-30,primera,Tarija,220492
2021-08-30,segunda,Beni,63457
2021-08-30,segunda,Chuquisaca,131625
2021-08-30,segunda,Cochabamba,372822
2021-08-30,segunda,La Paz,471431
2021-08-30,segunda,Oruro,111188
2021-08-30,segunda,Pando,28387
2021-08-30,segunda,Potosi,105266
2021-08-30,segunda,Santa Cruz,541096
2021-08-30,segunda,Tarija,158599
2021-08-30,única,Beni,2027
2021-08-30,única,Chuquisaca,27443
2021-08-30,única,Cochabamba,130022
2021-08-30,única,La Paz,167491
2021-08-30,única,Oruro,26910
2021-08-30,única,Pando,0
2021-08-30,única,Potosi,47862
2021-08-30,única,Santa Cruz,306993
2021-08-30,única,Tarija,26616
2021-08-31,primera,Beni,123889
2021-08-31,primera,Chuquisaca,193888
2021-08-31,primera,Cochabamba,588860
2021-08-31,primera,La Paz,755460
2021-08-31,primera,Oruro,163055
2021-08-31,primera,Pando,44555
2021-08-31,primera,Potosi,160919
2021-08-31,primera,Santa Cruz,1001434
2021-08-31,primera,Tarija,221253
2021-08-31,segunda,Beni,65585
2021-08-31,segunda,Chuquisaca,135100
2021-08-31,segunda,Cochabamba,375909
2021-08-31,segunda,La Paz,474538
2021-08-31,segunda,Oruro,112046
2021-08-31,segunda,Pando,29266
2021-08-31,segunda,Potosi,107152
2021-08-31,segunda,Santa Cruz,545222
2021-08-31,segunda,Tarija,159887
2021-08-31,única,Beni,2153
2021-08-31,única,Chuquisaca,28309
2021-08-31,única,Cochabamba,134515
2021-08-31,única,La Paz,171799
2021-08-31,única,Oruro,28223
2021-08-31,única,Pando,0
2021-08-31,única,Potosi,52040
2021-08-31,única,Santa Cruz,317541
2021-08-31,única,Tarija,27062
2021-09-01,primera,Beni,124461
2021-09-01,primera,Chuquisaca,195932
2021-09-01,primera,Cochabamba,588880
2021-09-01,primera,La Paz,756698
2021-09-01,primera,Oruro,164130
2021-09-01,primera,Pando,44935
2021-09-01,primera,Potosi,163074
2021-09-01,primera,Santa Cruz,1001483
2021-09-01,primera,Tarija,221783
2021-09-01,segunda,Beni,66672
2021-09-01,segunda,Chuquisaca,138461
2021-09-01,segunda,Cochabamba,376299
2021-09-01,segunda,La Paz,480736
2021-09-01,segunda,Oruro,113405
2021-09-01,segunda,Pando,29776
2021-09-01,segunda,Potosi,109201
2021-09-01,segunda,Santa Cruz,546150
2021-09-01,segunda,Tarija,161058
2021-09-01,única,Beni,2587
2021-09-01,única,Chuquisaca,28622
2021-09-01,única,Cochabamba,136315
2021-09-01,única,La Paz,178974
2021-09-01,única,Oruro,28347
2021-09-01,única,Pando,0
2021-09-01,única,Potosi,54973
2021-09-01,única,Santa Cruz,317541
2021-09-01,única,Tarija,27163
2021-09-03,primera,Beni,125325
2021-09-03,primera,Chuquisaca,197447
2021-09-03,primera,Cochabamba,588961
2021-09-03,primera,La Paz,759013
2021-09-03,primera,Oruro,165766
2021-09-03,primera,Pando,45869
2021-09-03,primera,Potosi,166007
2021-09-03,primera,Santa Cruz,1001617
2021-09-03,primera,Tarija,222512
2021-09-03,segunda,Beni,69029
2021-09-03,segunda,Chuquisaca,140777
2021-09-03,segunda,Cochabamba,378476
2021-09-03,segunda,La Paz,485585
2021-09-03,segunda,Oruro,114879
2021-09-03,segunda,Pando,30822
2021-09-03,segunda,Potosi,112605
2021-09-03,segunda,Santa Cruz,548501
2021-09-03,segunda,Tarija,162472
2021-09-03,única,Beni,3201
2021-09-03,única,Chuquisaca,29131
2021-09-03,única,Cochabamba,139057
2021-09-03,única,La Paz,188089
2021-09-03,única,Oruro,28794
2021-09-03,única,Pando,0
2021-09-03,única,Potosi,56970
2021-09-03,única,Santa Cruz,317732
2021-09-03,única,Tarija,27412
2021-09-04,primera,Beni,125639
2021-09-04,primera,Chuquisaca,197922
2021-09-04,primera,Cochabamba,589022
2021-09-04,primera,La Paz,759798
2021-09-04,primera,Oruro,166371
2021-09-04,primera,Pando,46283
2021-09-04,primera,Potosi,167140
2021-09-04,primera,Santa Cruz,1001679
2021-09-04,primera,Tarija,222898
2021-09-04,segunda,Beni,69765
2021-09-04,segunda,Chuquisaca,141376
2021-09-04,segunda,Cochabamba,379161
2021-09-04,segunda,La Paz,487996
2021-09-04,segunda,Oruro,115337
2021-09-04,segunda,Pando,30952
2021-09-04,segunda,Potosi,114133
2021-09-04,segunda,Santa Cruz,550250
2021-09-04,segunda,Tarija,162872
2021-09-04,única,Beni,3420
2021-09-04,única,Chuquisaca,29328
2021-09-04,única,Cochabamba,140025
2021-09-04,única,La Paz,190608
2021-09-04,única,Oruro,29066
2021-09-04,única,Pando,0
2021-09-04,única,Potosi,57763
2021-09-04,única,Santa Cruz,317830
2021-09-04,única,Tarija,27806
2021-09-05,primera,Beni,125664
2021-09-05,primera,Chuquisaca,197935
2021-09-05,primera,Cochabamba,589022
2021-09-05,primera,La Paz,759844
2021-09-05,primera,Oruro,166564
2021-09-05,primera,Pando,46283
2021-09-05,primera,Potosi,167356
2021-09-05,primera,Santa Cruz,1001693
2021-09-05,primera,Tarija,222940
2021-09-05,segunda,Beni,69819
2021-09-05,segunda,Chuquisaca,141408
2021-09-05,segunda,Cochabamba,379281
2021-09-05,segunda,La Paz,488232
2021-09-05,segunda,Oruro,115373
2021-09-05,segunda,Pando,30952
2021-09-05,segunda,Potosi,114404
2021-09-05,segunda,Santa Cruz,551397
2021-09-05,segunda,Tarija,162925
2021-09-05,única,Beni,3420
2021-09-05,única,Chuquisaca,29349
2021-09-05,única,Cochabamba,140321
2021-09-05,única,La Paz,191259
2021-09-05,única,Oruro,29097
2021-09-05,única,Pando,0
2021-09-05,única,Potosi,57985
2021-09-05,única,Santa Cruz,317835
2021-09-05,única,Tarija,27806
2021-09-06,primera,Beni,126021
2021-09-06,primera,Chuquisaca,198442
2021-09-06,primera,Cochabamba,589044
2021-09-06,primera,La Paz,760749
2021-09-06,primera,Oruro,167277
2021-09-06,primera,Pando,46832
2021-09-06,primera,Potosi,168559
2021-09-06,primera,Santa Cruz,1001759
2021-09-06,primera,Tarija,223639
2021-09-06,segunda,Beni,70945
2021-09-06,segunda,Chuquisaca,142272
2021-09-06,segunda,Cochabamba,381382
2021-09-06,segunda,La Paz,490839
2021-09-06,segunda,Oruro,115871
2021-09-06,segunda,Pando,31037
2021-09-06,segunda,Potosi,116398
2021-09-06,segunda,Santa Cruz,554820
2021-09-06,segunda,Tarija,163966
2021-09-06,única,Beni,3706
2021-09-06,única,Chuquisaca,29647
2021-09-06,única,Cochabamba,141719
2021-09-06,única,La Paz,193696
2021-09-06,única,Oruro,29443
2021-09-06,única,Pando,0
2021-09-06,única,Potosi,58986
2021-09-06,única,Santa Cruz,317869
2021-09-06,única,Tarija,28400
2021-09-07,primera,Beni,126483
2021-09-07,primera,Chuquisaca,199015
2021-09-07,primera,Cochabamba,589089
2021-09-07,primera,La Paz,762170
2021-09-07,primera,Oruro,168089
2021-09-07,primera,Pando,47200
2021-09-07,primera,Potosi,169775
2021-09-07,primera,Santa Cruz,1001812
2021-09-07,primera,Tarija,224342
2021-09-07,segunda,Beni,71827
2021-09-07,segunda,Chuquisaca,143268
2021-09-07,segunda,Cochabamba,389025
2021-09-07,segunda,La Paz,495110
2021-09-07,segunda,Oruro,116489
2021-09-07,segunda,Pando,31105
2021-09-07,segunda,Potosi,118601
2021-09-07,segunda,Santa Cruz,558493
2021-09-07,segunda,Tarija,165103
2021-09-07,única,Beni,3876
2021-09-07,única,Chuquisaca,29934
2021-09-07,única,Cochabamba,142733
2021-09-07,única,La Paz,195951
2021-09-07,única,Oruro,29620
2021-09-07,única,Pando,0
2021-09-07,única,Potosi,59983
2021-09-07,única,Santa Cruz,317910
2021-09-07,única,Tarija,28827
2021-09-08,primera,Beni,127077
2021-09-08,primera,Chuquisaca,199442
2021-09-08,primera,Cochabamba,589891
2021-09-08,primera,La Paz,764066
2021-09-08,primera,Oruro,168697
2021-09-08,primera,Pando,47309
2021-09-08,primera,Potosi,170703
2021-09-08,primera,Santa Cruz,1001860
2021-09-08,primera,Tarija,225074
2021-09-08,segunda,Beni,73056
2021-09-08,segunda,Chuquisaca,144569
2021-09-08,segunda,Cochabamba,391410
2021-09-08,segunda,La Paz,500069
2021-09-08,segunda,Oruro,117198
2021-09-08,segunda,Pando,31263
2021-09-08,segunda,Potosi,119985
2021-09-08,segunda,Santa Cruz,565876
2021-09-08,segunda,Tarija,166485
2021-09-08,única,Beni,4013
2021-09-08,única,Chuquisaca,30168
2021-09-08,única,Cochabamba,143623
2021-09-08,única,La Paz,197166
2021-09-08,única,Oruro,29728
2021-09-08,única,Pando,0
2021-09-08,única,Potosi,60554
2021-09-08,única,Santa Cruz,317997
2021-09-08,única,Tarija,29297
2021-09-09,primera,Beni,127484
2021-09-09,primera,Chuquisaca,199926
2021-09-09,primera,Cochabamba,589984
2021-09-09,primera,La Paz,765607
2021-09-09,primera,Oruro,169224
2021-09-09,primera,Pando,47478
2021-09-09,primera,Potosi,172088
2021-09-09,primera,Santa Cruz,1002688
2021-09-09,primera,Tarija,225608
2021-09-09,segunda,Beni,74047
2021-09-09,segunda,Chuquisaca,146006
2021-09-09,segunda,Cochabamba,393784
2021-09-09,segunda,La Paz,504156
2021-09-09,segunda,Oruro,118622
2021-09-09,segunda,Pando,31450
2021-09-09,segunda,Potosi,121403
2021-09-09,segunda,Santa Cruz,573291
2021-09-09,segunda,Tarija,167484
2021-09-09,única,Beni,4185
2021-09-09,única,Chuquisaca,30363
2021-09-09,única,Cochabamba,144504
2021-09-09,única,La Paz,198521
2021-09-09,única,Oruro,29801
2021-09-09,única,Pando,0
2021-09-09,única,Potosi,61110
2021-09-09,única,Santa Cruz,314997
2021-09-09,única,Tarija,29638
